iter	Logloss
183	0.09803788495
184	0.09728085603
185	0.09676502356
186	0.09615803527
187	0.09563325856
188	0.09510908774
189	0.09441001015
190	0.09386459161
191	0.09333451493
192	0.09292544895
193	0.09240501572
194	0.09183937094
195	0.09101947927
196	0.09034577556
197	0.08980577502
198	0.0892482968
199	0.08874186191
200	0.08826437918
201	0.08789051649
202	0.08732069667
203	0.0869398283
204	0.08653150861
205	0.08605267627
206	0.08548555632
207	0.08482710604
208	0.08428416998
209	0.08378327676
210	0.08332093289
211	0.08287857333
212	0.08240889417
213	0.08183205824
214	0.08143637649
215	0.08098483565
216	0.08041595905
217	0.08002408422
218	0.07951023786
219	0.07907665362
220	0.07868468113
221	0.07827373734
222	0.07779057013
223	0.07748408633
224	0.07711453255
225	0.07687126527
226	0.07648506252
227	0.07604655846
228	0.07552284287
229	0.07510170449
230	0.07480538601
231	0.07453001284
232	0.07396052461
233	0.07353924656
234	0.07311052252
235	0.07257634683
236	0.07212579152
237	0.07171770306
238	0.07130707811
239	0.07094623631
240	0.07063517029
241	0.0702798366
242	0.06990321061
243	0.06972691354
244	0.06935386542
245	0.06903773889
246	0.06868374187
247	0.06834911973
248	0.06797606328
249	0.06767725415
250	0.0674070432
251	0.06701635399
252	0.06676966239
253	0.06650933715
254	0.06613692169
255	0.06577245021
256	0.06544890868
257	0.06507118254
258	0.06469500046
259	0.0644651912
260	0.06413185419
261	0.06388235896
262	0.06358990214
263	0.06332524743
264	0.06309920358
265	0.06274564901
266	0.06244074336
267	0.06224051642
268	0.06192976946
269	0.0616670155
270	0.06128494846
271	0.06098852675
272	0.06072596278
273	0.06044535462
274	0.06022541203
275	0.05993872064
276	0.05965581258
277	0.05934178005
278	0.05906841839
279	0.0587890406
280	0.0585136034
281	0.05831753379
282	0.05803250354
283	0.05772490292
284	0.05745238011
285	0.05714707969
286	0.05690455487
287	0.05664957774
288	0.05644773362
289	0.05609702254
290	0.05588947206
291	0.0556683873
292	0.05540274314
293	0.0551696559
294	0.05496494082
295	0.05470059159
296	0.05445845743
297	0.05428870967
298	0.05411859371
299	0.05384912189
300	0.05363939592
301	0.05338804428
302	0.05324867693
303	0.05305048655
304	0.05284318975
305	0.0525577946
306	0.05236771664
307	0.0521209229
308	0.05186033778
309	0.05156204424
310	0.05138197474
311	0.05125757352
312	0.05097041672
313	0.05071363768
314	0.0505583518
315	0.05040631351
316	0.05023066825
317	0.05008651418
318	0.04978556656
319	0.04958592733
320	0.04929497418
321	0.04911497529
322	0.04893455229
323	0.04868281937
324	0.04844347186
325	0.04825675079
326	0.04805607728
327	0.04784786101
328	0.04763219569
329	0.04745481584
330	0.04730327031
331	0.04705475021
332	0.04683484399
333	0.04657763729
334	0.04640477151
335	0.04622972862
336	0.0460035957
337	0.04585092823
338	0.04568480686
339	0.04550387174
340	0.04533369521
341	0.04522173164
342	0.04498757095
343	0.04482184046
344	0.04459560501
345	0.04447449834
346	0.04433698547
347	0.04416925108
348	0.04397039969
349	0.04379748264
350	0.04363325135
351	0.04346422597
352	0.04331722462
353	0.04315045692
354	0.04304685871
355	0.04292140484
356	0.04280808845
357	0.04265615027
358	0.04254800852
359	0.04243755223
360	0.04229433501
361	0.04211063753
362	0.04192354944
363	0.04178729635
364	0.04162438507
365	0.04143823216
366	0.04128410484
367	0.04112556291
368	0.04094322593
369	0.0408715981
370	0.04071640413
371	0.04054608019
372	0.04041364316
373	0.04033594809
374	0.04019204953
375	0.04005746692
376	0.03992658866
377	0.03980984033
378	0.03973190776
379	0.03960744546
380	0.03947397613
381	0.03933619184
382	0.03920774645
383	0.03904148168
384	0.03888686262
385	0.0387002938
386	0.03859484796
387	0.03849796417
388	0.03833798302
389	0.03823322832
390	0.03809871782
391	0.03799167778
392	0.03788680154
393	0.03773869287
394	0.03761517661
395	0.03750381021
396	0.03738980249
397	0.03724360102
398	0.03713713515
399	0.03705872085
400	0.03692812094
401	0.03680330822
402	0.03671320197
403	0.03658298112
404	0.03650504737
405	0.03638909828
406	0.0362531943
407	0.03613032464
408	0.03603184516
409	0.03589266413
410	0.03576209108
411	0.0356236861
412	0.03548771655
413	0.03535109514
414	0.03528488861
415	0.03518835616
416	0.03504851888
417	0.03495720238
418	0.03486906595
419	0.03472618047
420	0.03459494131
421	0.03450086259
422	0.03443645278
423	0.03432960499
424	0.03426561156
425	0.03413334498
426	0.03404284785
427	0.03394508005
428	0.03384856373
429	0.03376604956
430	0.03366167569
431	0.03352790208
432	0.03342639839
433	0.03326948175
434	0.03318300545
435	0.03308145854
436	0.03298829856
437	0.03289737849
438	0.03276778708
439	0.03266285128
440	0.03251503639
441	0.0324556392
442	0.0323517932
443	0.03224823195
444	0.0321685639
445	0.0320684897
446	0.03195630949
447	0.03185212638
448	0.03178337866
449	0.03170561782
450	0.03160350862
451	0.03151352299
452	0.03145118082
453	0.03137422368
454	0.03124651321
455	0.03113612979
456	0.03102624983
457	0.03091941476
458	0.03086682941
459	0.03075940626
460	0.03064609665
461	0.03057076125
462	0.03050002804
463	0.03042034823
464	0.03033250627
465	0.03025201354
466	0.0301317421
467	0.03004827387
468	0.02996782881
469	0.02988774699
470	0.02979103045
471	0.02966658764
472	0.02963693751
473	0.02954355347
474	0.02943953705
475	0.0293596872
476	0.02928758514
477	0.0292108714
478	0.02913049753
479	0.0290276352
480	0.02895636894
481	0.02886685113
482	0.02877254205
483	0.02868206455
484	0.02861041869
485	0.02852191383
486	0.02842441818
487	0.02833445409
488	0.0282242145
489	0.02815560271
490	0.02806983179
491	0.02796851588
492	0.02788454607
493	0.02780347581
494	0.02772155296
495	0.02765617018
496	0.02759114517
497	0.0275108815
498	0.0274310133
499	0.02735428794
500	0.02728656122
501	0.02718132734
502	0.02710699951
503	0.02702402578
504	0.02695728208
505	0.0268791468
506	0.02680560831
507	0.02674717577
508	0.02669061335
509	0.02661230628
510	0.02652181778
511	0.02643122183
512	0.02636656211
513	0.02629325052
514	0.02619643114
515	0.02611899734
516	0.02605960352
517	0.02598205991
518	0.02587551552
519	0.02579617853
520	0.02572378336
521	0.02564977524
522	0.02556829623
523	0.02552191689
524	0.02544027196
525	0.02536988066
526	0.02530342325
527	0.02521527707
528	0.02516590611
529	0.02508213963
530	0.02504376188
531	0.02495169492
532	0.02487660435
533	0.02483242422
534	0.02478056767
535	0.02471684574
536	0.02465439108
537	0.02457463658
538	0.02449976718
539	0.02446180336
540	0.02438161417
541	0.02434611445
542	0.02428391437
543	0.02421443271
544	0.0241544884
545	0.02408777301
546	0.02404843497
547	0.02397994285
548	0.02391949973
549	0.02387966293
550	0.02382797361
551	0.02379356842
552	0.02374412465
553	0.02368166794
554	0.02362336677
555	0.02355267632
556	0.02347026668
557	0.02341891602
558	0.02336937926
559	0.02329208797
560	0.02320643159
561	0.0231522651
562	0.02310380172
563	0.02304251562
564	0.0230011805
565	0.02294573066
566	0.02289016869
567	0.02284223707
568	0.02277296715
569	0.02270444876
570	0.02265075745
571	0.02259455222
572	0.02253856003
573	0.02249211344
574	0.02241405656
575	0.02235327739
576	0.02227245301
577	0.02224214801
578	0.02218069648
579	0.02213047375
580	0.02208715536
581	0.02204973798
582	0.0220083959
583	0.02195070921
584	0.02187691773
585	0.02183371761
586	0.02175692255
587	0.02172186454
588	0.02164274158
589	0.02161213605
590	0.02154447015
591	0.02150124793
592	0.02144507903
593	0.02139498986
594	0.02135015639
595	0.02129086509
596	0.02122931422
597	0.0211881582
598	0.02114589289
599	0.02108471274
600	0.02104160388
601	0.02100449946
602	0.02096093927
603	0.02091566422
604	0.02086466161
605	0.02079409477
606	0.02076181768
607	0.02071265837
608	0.0206697657
609	0.02061297932
610	0.02055242646
611	0.020500337
612	0.02042273029
613	0.02036911832
614	0.02032775142
615	0.02028737286
616	0.02025209309
617	0.02022333152
618	0.02014393674
619	0.02010184742
620	0.02005835396
621	0.0200000781
622	0.01995864699
623	0.01991437975
624	0.01987395614
625	0.0198417423
626	0.01977053788
627	0.01973460709
628	0.01967383485
629	0.01964992753
630	0.01959806065
631	0.01954935544
632	0.01950366242
633	0.01945161682
634	0.01941612771
635	0.01935765932
636	0.01931581956
637	0.01925176676
638	0.01919952634
639	0.0191598934
640	0.01912632695
641	0.01907052845
642	0.0190303825
643	0.0189834423
644	0.01892029847
645	0.01887369948
646	0.0188343283
647	0.01877407094
648	0.01872787406
649	0.01867421049
650	0.01863394456
651	0.01858865407
652	0.01857333504
653	0.01852675969
654	0.01846891688
655	0.01841963794
656	0.01839448538
657	0.01835637748
658	0.01831285014
659	0.01828580166
660	0.01824891364
661	0.01821122626
662	0.01818075044
663	0.0181330423
664	0.01809451551
665	0.01804757574
666	0.01799964786
667	0.01796952928
668	0.01793453273
669	0.01789728846
670	0.0178576535
671	0.01781387917
672	0.01777187301
673	0.01772654416
674	0.0176964582
675	0.01764948499
676	0.0176145351
677	0.01759142797
678	0.017551618
679	0.01751035479
680	0.01748529453
681	0.01744231381
682	0.01740685855
683	0.01736938692
684	0.01735361895
685	0.01732380659
686	0.01729744196
687	0.01726775926
688	0.01722765427
689	0.01717334945
690	0.01714028002
691	0.01710166592
692	0.0170592898
693	0.01703372024
694	0.01698680225
695	0.01694929592
696	0.01692095614
697	0.01686170206
698	0.01681966197
699	0.01678242199
700	0.01675613486
701	0.01671593941
702	0.01669064948
703	0.01666317309
704	0.01662770071
705	0.01657831946
706	0.01654771552
707	0.01651005007
708	0.01647009867
709	0.01641636088
710	0.01636560269
711	0.01633179282
712	0.01629701774
713	0.01626823055
714	0.0162315204
715	0.01620351149
716	0.01618000249
717	0.01615317906
718	0.01612177566
719	0.0160769247
720	0.01605125245
721	0.01601302876
722	0.01598564455
723	0.01595455107
724	0.01591993873
725	0.01588331685
726	0.01583525769
727	0.01580117686
728	0.01577392726
729	0.01574278419
730	0.01570253348
731	0.0156717044
732	0.01563826155
733	0.01560034313
734	0.01554351477
735	0.01549533136
736	0.01547578643
737	0.01544790261
738	0.01542234165
739	0.01540447041
740	0.01536265092
741	0.01532432759
742	0.01529653781
743	0.01525755687
744	0.01522771847
745	0.01518758653
746	0.01514649519
747	0.01512179966
748	0.01508852389
749	0.01505598718
750	0.01503205218
751	0.01500268111
752	0.01497005745
753	0.01494428039
754	0.01490493622
755	0.01488561685
756	0.01485576995
757	0.01481988541
758	0.0147937215
759	0.01476499434
760	0.01472560335
761	0.01468923548
762	0.01465438719
763	0.01461700466
764	0.01459678047
765	0.01456803397
766	0.01454285119
767	0.01451082985
768	0.01448637662
769	0.01445414333
770	0.01441747587
771	0.0143916923
772	0.01436129097
773	0.01434143583
774	0.01431270381
775	0.01428160033
776	0.01425012968
777	0.01421198039
778	0.01417050427
779	0.01414405417
780	0.01411202934
781	0.01408417929
782	0.0140514309
783	0.0140152625
784	0.01398060189
785	0.0139453974
786	0.01390934421
787	0.01389128372
788	0.01385606913
789	0.0138261344
790	0.01379515716
791	0.01376945493
792	0.01376128272
793	0.01374032905
794	0.01371283575
795	0.01366713171
796	0.01364613131
797	0.01361935352
798	0.0135775051
799	0.01355417987
800	0.01352037956
801	0.01349564189
802	0.01347075729
803	0.013448005
804	0.01341292005
805	0.01340289354
806	0.01337909755
807	0.01335777327
808	0.0133347287
809	0.01330180141
810	0.01327667553
811	0.01325059026
812	0.01321701739
813	0.01318765208
814	0.01315886924
815	0.01313994205
816	0.0131144681
817	0.01308434381
818	0.01305897164
819	0.01304044495
820	0.01301559354
821	0.01298554798
822	0.01296369712
823	0.01293307439
824	0.01290860402
825	0.01288993294
826	0.01286262368
827	0.01283546765
828	0.01281331555
829	0.01278929837
830	0.01276666274
831	0.01274955509
832	0.01271757635
833	0.01267649521
834	0.01264021816
835	0.01260735607
836	0.01258216638
837	0.01256394593
838	0.01254038266
839	0.01250555818
840	0.0124879575
841	0.01245679631
842	0.0124297369
843	0.01240014809
844	0.01237610255
845	0.01235069018
846	0.01232555581
847	0.01229412738
848	0.01226990712
849	0.01224592644
850	0.01221920231
851	0.01219069332
852	0.01216823699
853	0.0121492123
854	0.01212607569
855	0.01209571013
856	0.01207682626
857	0.01205024263
858	0.01203117597
859	0.01200683692
860	0.01198317626
861	0.01195252654
862	0.01193031172
863	0.01190515903
864	0.01188333437
865	0.01185033839
866	0.011833618
867	0.01180392413
868	0.01178223805
869	0.01175892052
870	0.01173196169
871	0.01169786461
872	0.0116786172
873	0.0116607903
874	0.01163691797
875	0.01162236004
876	0.01160380764
877	0.01158288622
878	0.01156974187
879	0.01155193881
880	0.01153066084
881	0.01150902123
882	0.01147951547
883	0.01146242364
884	0.01143549517
885	0.01141115
886	0.01138459412
887	0.0113614712
888	0.01133381809
889	0.01131691191
890	0.01129542424
891	0.01126514617
892	0.01124999133
893	0.01122562504
894	0.01121731014
895	0.01119653401
896	0.0111683185
897	0.01115160744
898	0.01112930624
899	0.01111013451
900	0.01109489441
901	0.01107643146
902	0.01105622212
903	0.01104283553
904	0.01102536687
905	0.01100665534
906	0.01098685206
907	0.0109739588
908	0.01095189985
909	0.01093437671
910	0.01091728219
911	0.01088904769
912	0.01087397898
913	0.01085797423
914	0.01083468843
915	0.01081822313
916	0.01080867338
917	0.01078665654
918	0.01076894662
919	0.01074120712
920	0.01072668406
921	0.01070689331
922	0.01069088843
923	0.01066840241
924	0.01064940291
925	0.01062820769
926	0.01061113024
927	0.01059319221
928	0.01057060985
929	0.01055085757
930	0.01052609116
931	0.01050982127
932	0.01048404518
933	0.01045842459
934	0.01043169103
935	0.01041399614
936	0.01040054977
937	0.01037952388
938	0.01035723801
939	0.01034578789
940	0.01033139757
941	0.01031688739
942	0.01029685308
943	0.01027051553
944	0.01024399952
945	0.01022313475
946	0.01019316412
947	0.01017407006
948	0.01015693939
949	0.01013440737
950	0.01011729776
951	0.0100981908
952	0.01008435553
953	0.010065229
954	0.01004644902
955	0.0100255508
956	0.0100035374
957	0.009994272674
958	0.009975961117
959	0.009953115378
960	0.009932847604
961	0.009913390677
962	0.009898576265
963	0.009875626242
964	0.009851817317
965	0.009836539005
966	0.009825011586
967	0.009810565053
968	0.009794669401
969	0.009777982662
970	0.009769819858
971	0.009754570501
972	0.009731111219
973	0.009710280916
974	0.00969235765
975	0.009671435197
976	0.009659329101
977	0.009631970204
978	0.0096135285
979	0.009594350721
980	0.009577473051
981	0.009559048694
982	0.009547654734
983	0.009528100257
984	0.009511621133
985	0.009490998827
986	0.00947168927
987	0.009451378141
988	0.009426394757
989	0.009407115549
990	0.009397963904
991	0.009382102953
992	0.009360662458
993	0.009338674675
994	0.009320703643
995	0.009304961133
996	0.009292893569
997	0.009276643006
998	0.009259406414
999	0.00924152156
